"Date","Price","Open","High","Low","Vol.","Change %"
"05/19/2020","8,315.94","8,233.54","8,370.69","8,233.54","","1.00%"
"05/18/2020","8,233.54","8,333.79","8,333.79","8,233.54","","-1.20%"
"05/15/2020","8,333.79","8,297.90","8,391.73","8,270.09","","0.43%"
"05/14/2020","8,297.90","8,402.46","8,402.46","8,290.46","","-1.24%"
"05/13/2020","8,402.46","8,346.61","8,402.62","8,303.68","","0.67%"
"05/12/2020","8,346.61","8,473.09","8,473.09","8,339.16","","-1.49%"
"05/11/2020","8,473.09","8,381.57","8,496.83","8,381.57","","1.09%"
"05/08/2020","8,381.57","8,334.04","8,436.97","8,334.04","","0.57%"
"05/07/2020","8,334.04","8,301.15","8,382.12","8,291.75","","0.40%"
"05/06/2020","8,301.15","8,300.35","8,332.48","8,229.30","","0.01%"
"05/05/2020","8,300.35","8,259.30","8,342.66","8,259.30","","0.50%"
"05/04/2020","8,259.30","8,505.56","8,505.56","8,226.60","","-2.90%"
"04/30/2020","8,505.56","8,330.50","8,527.01","8,330.50","","2.10%"
"04/29/2020","8,330.50","8,215.49","8,356.89","8,215.49","","1.40%"
"04/28/2020","8,215.49","8,201.44","8,231.59","8,158.57","","0.17%"
"04/27/2020","8,201.44","8,035.21","8,214.46","8,035.21","","2.07%"
"04/24/2020","8,035.21","8,061.71","8,085.01","8,024.22","","-0.33%"
"04/23/2020","8,061.71","8,020.68","8,157.85","8,008.03","","0.51%"
"04/22/2020","8,020.68","8,031.37","8,031.37","7,915.52","","-0.13%"
"04/21/2020","8,031.37","8,275.93","8,275.93","8,014.26","","-2.96%"
"04/20/2020","8,275.93","8,312.65","8,349.61","8,248.14","","-0.44%"
"04/17/2020","8,312.65","8,040.77","8,384.31","8,040.77","","3.38%"
"04/16/2020","8,040.77","8,107.74","8,107.74","7,999.94","","-0.83%"
"04/15/2020","8,107.74","8,031.29","8,120.30","8,031.29","","0.95%"
"04/14/2020","8,031.29","7,844.32","8,045.53","7,844.32","","2.38%"
"04/13/2020","7,844.32","7,888.73","7,910.02","7,833.34","","-0.56%"
"04/10/2020","7,888.73","7,881.45","7,902.51","7,852.36","","0.09%"
"04/09/2020","7,881.45","7,905.33","7,983.81","7,860.36","","-0.30%"
"04/08/2020","7,905.33","7,809.36","7,916.38","7,798.43","","1.23%"
"04/07/2020","7,809.36","7,667.42","7,849.11","7,667.42","","1.85%"
"04/06/2020","7,667.42","7,548.18","7,667.51","7,534.98","","1.58%"
"04/01/2020","7,548.18","7,606.47","7,627.97","7,548.18","","-0.77%"
"03/31/2020","7,606.47","7,538.21","7,675.45","7,533.04","","0.91%"
"03/30/2020","7,538.21","7,630.03","7,630.03","7,388.17","","-1.20%"
"03/27/2020","7,630.03","7,696.27","7,867.19","7,626.18","","-0.86%"
"03/26/2020","7,696.27","7,640.13","7,708.16","7,577.52","","0.73%"
"03/25/2020","7,640.13","7,373.21","7,713.43","7,373.21","","3.62%"
"03/24/2020","7,373.21","7,053.46","7,503.63","7,053.46","","4.53%"
"03/23/2020","7,053.46","7,371.57","7,371.57","6,951.06","","-4.32%"
"03/20/2020","7,371.57","6,877.11","7,380.39","6,877.11","","7.19%"
"03/19/2020","6,877.11","7,265.41","7,265.41","6,709.64","","-5.34%"
"03/18/2020","7,265.41","7,461.55","7,513.74","7,264.19","","-2.63%"
"03/17/2020","7,461.55","7,678.12","7,678.12","7,418.82","","-2.82%"
"03/16/2020","7,678.12","8,022.63","8,022.63","7,674.46","","-4.29%"
"03/13/2020","8,022.63","8,177.35","8,177.35","7,581.91","","-1.89%"
"03/12/2020","8,177.35","8,498.82","8,498.82","8,090.05","","-3.78%"
"03/11/2020","8,498.82","8,590.24","8,656.76","8,494.51","","-1.06%"
"03/10/2020","8,590.24","8,568.29","8,626.74","8,465.80","","0.26%"
"03/09/2020","8,568.29","8,819.29","8,819.29","8,564.71","","-2.85%"
"03/06/2020","8,819.29","9,005.19","9,005.19","8,818.44","","-2.06%"
"03/05/2020","9,005.19","8,915.49","9,023.52","8,915.49","","1.01%"
"03/04/2020","8,915.49","8,847.92","8,917.06","8,835.09","","0.76%"
"03/03/2020","8,847.92","8,711.34","8,903.25","8,711.34","","1.57%"
"03/02/2020","8,711.34","8,832.14","8,832.14","8,636.95","","-1.37%"
"02/27/2020","8,832.14","8,915.51","8,940.26","8,814.86","","-0.94%"
"02/26/2020","8,915.51","9,009.66","9,009.66","8,883.27","","-1.04%"
"02/25/2020","9,009.66","8,988.45","9,038.74","8,907.94","","0.24%"
"02/24/2020","8,988.45","9,118.72","9,118.72","8,974.14","","-1.43%"
"02/21/2020","9,118.72","9,145.60","9,171.24","9,091.05","","-0.29%"
"02/20/2020","9,145.60","9,184.04","9,238.87","9,132.86","","-0.42%"
"02/19/2020","9,184.04","9,089.42","9,205.54","9,089.42","","1.04%"
"02/18/2020","9,089.42","9,222.96","9,222.96","9,082.34","","-1.45%"
"02/17/2020","9,222.96","9,274.14","9,274.14","9,186.65","","-0.55%"
"02/14/2020","9,274.14","9,268.42","9,302.34","9,257.47","","0.06%"
"02/13/2020","9,268.42","9,247.81","9,317.12","9,247.81","","0.22%"
"02/12/2020","9,247.81","9,162.15","9,274.40","9,162.15","","0.93%"
"02/11/2020","9,162.15","9,092.20","9,178.05","9,092.20","","0.77%"
"02/10/2020","9,092.20","9,107.84","9,107.84","8,949.61","","-0.17%"
"02/07/2020","9,107.84","9,205.55","9,205.55","9,082.76","","-1.06%"
"02/06/2020","9,205.55","9,078.32","9,206.57","9,078.32","","1.40%"
"02/05/2020","9,078.32","9,047.31","9,107.93","9,012.86","","-3.51%"
"01/17/2020","9,408.38","9,395.56","9,435.09","9,373.55","","0.14%"
"01/16/2020","9,395.56","9,446.84","9,446.84","9,333.88","","-0.54%"
"01/15/2020","9,446.84","9,539.92","9,539.92","9,399.62","","-0.98%"
"01/14/2020","9,539.92","9,469.66","9,542.91","9,469.66","","0.74%"
"01/13/2020","9,469.66","9,411.37","9,470.56","9,411.37","","0.62%"
"01/10/2020","9,411.37","9,364.55","9,426.12","9,351.62","","0.50%"
"01/09/2020","9,364.55","9,223.99","9,377.39","9,223.99","","1.52%"
"01/08/2020","9,223.99","9,272.36","9,297.23","9,177.40","","-0.52%"
"01/07/2020","9,272.36","9,324.26","9,342.18","9,216.05","","-0.56%"
"01/06/2020","9,324.26","9,475.62","9,475.62","9,323.49","","-1.60%"
"01/03/2020","9,475.62","9,450.90","9,549.38","9,394.75","","0.26%"
"01/02/2020","9,450.90","9,356.04","9,458.51","9,356.04","","1.01%"
"12/31/2019","9,356.04","9,425.64","9,425.64","9,356.04","","-0.74%"
"12/30/2019","9,425.64","9,478.62","9,492.92","9,417.01","","-0.56%"
"12/27/2019","9,478.62","9,392.18","9,478.62","9,392.18","","0.92%"
"12/26/2019","9,392.18","9,396.14","9,409.73","9,369.53","","-0.04%"
"12/25/2019","9,396.14","9,377.46","9,422.52","9,362.97","","0.20%"
"12/24/2019","9,377.46","9,427.86","9,427.86","9,377.32","","-0.53%"
"12/23/2019","9,427.86","9,353.22","9,427.86","9,350.53","","0.80%"
"12/20/2019","9,353.22","9,424.65","9,424.65","9,331.35","","-0.76%"
"12/19/2019","9,424.65","9,546.54","9,546.54","9,415.34","","-1.28%"
"12/18/2019","9,546.54","9,529.26","9,549.32","9,481.72","","0.18%"
"12/17/2019","9,529.26","9,365.86","9,529.35","9,360.08","","1.74%"
"12/16/2019","9,365.86","9,396.24","9,414.74","9,365.86","","-0.32%"
"12/13/2019","9,396.24","9,276.62","9,443.76","9,276.62","","1.29%"
"12/12/2019","9,276.62","9,109.45","9,315.36","9,109.45","","1.84%"
"12/11/2019","9,109.45","9,025.03","9,109.45","9,012.58","","0.94%"
"12/10/2019","9,025.03","9,070.41","9,070.41","9,003.22","","-0.50%"
"12/09/2019","9,070.41","9,014.87","9,082.34","9,014.87","","0.62%"
"12/06/2019","9,014.87","8,997.60","9,062.16","8,980.14","","0.19%"
"12/05/2019","8,997.60","8,913.28","9,005.45","8,913.28","","0.95%"
"12/04/2019","8,913.28","8,932.56","8,932.56","8,860.77","","-0.22%"
"12/03/2019","8,932.56","8,913.73","8,932.56","8,871.40","","0.21%"
"12/02/2019","8,913.73","8,878.46","8,925.07","8,878.46","","0.40%"
"11/29/2019","8,878.46","8,994.99","8,996.97","8,875.45","","-1.30%"
"11/28/2019","8,994.99","9,023.46","9,036.27","8,978.97","","-0.32%"
"11/27/2019","9,023.46","8,950.04","9,026.80","8,950.04","","0.82%"
"11/26/2019","8,950.04","8,950.81","9,022.55","8,950.04","","-0.01%"
"11/25/2019","8,950.81","8,971.30","9,003.85","8,946.26","","-0.23%"
"11/22/2019","8,971.30","8,979.47","8,985.02","8,940.32","","-0.09%"
"11/21/2019","8,979.47","9,051.40","9,051.40","8,904.02","","-0.79%"
"11/20/2019","9,051.40","9,084.02","9,084.02","9,018.33","","-0.36%"
"11/19/2019","9,084.02","9,015.06","9,084.02","8,991.94","","0.76%"
"11/18/2019","9,015.06","8,941.77","9,015.06","8,941.33","","0.82%"
"11/15/2019","8,941.77","8,941.77","8,941.77","8,941.77","","0.85%"
"11/14/2019","8,866.40","8,866.40","8,866.40","8,866.40","","-0.07%"
"11/13/2019","8,872.84","8,872.84","8,872.84","8,872.84","","-0.49%"
"11/12/2019","8,916.53","8,916.53","8,916.53","8,916.53","","0.91%"
"11/11/2019","8,836.06","8,836.06","8,836.06","8,836.06","","-1.40%"
"11/08/2019","8,961.86","8,961.86","8,961.86","8,961.86","","-0.47%"
"11/07/2019","9,004.53","9,041.18","9,041.18","8,950.56","","-0.41%"
"11/06/2019","9,041.18","9,014.02","9,048.46","8,971.97","","0.30%"
"11/05/2019","9,014.02","8,930.36","9,014.02","8,930.36","","0.94%"
"11/04/2019","8,930.36","8,757.68","8,935.53","8,757.68","","1.97%"
"11/01/2019","8,757.68","8,718.08","8,757.72","8,696.77","","0.45%"
"10/31/2019","8,718.08","8,723.80","8,776.80","8,717.81","","-0.07%"
"10/30/2019","8,723.80","8,695.30","8,723.80","8,658.36","","0.33%"
"10/29/2019","8,695.30","8,642.53","8,702.46","8,642.53","","0.61%"
"10/28/2019","8,642.53","8,623.28","8,660.07","8,622.54","","0.22%"
"10/25/2019","8,623.28","8,635.89","8,660.01","8,607.17","","-0.15%"
"10/24/2019","8,635.89","8,583.30","8,635.89","8,583.30","","0.61%"
"10/23/2019","8,583.30","8,617.17","8,617.17","8,546.77","","-0.39%"
"10/22/2019","8,617.17","8,524.86","8,617.59","8,524.86","","1.08%"
"10/21/2019","8,524.86","8,541.06","8,541.06","8,488.10","","-0.19%"
"10/18/2019","8,541.06","8,552.02","8,594.35","8,516.01","","-0.13%"
"10/17/2019","8,552.02","8,547.80","8,553.72","8,506.56","","0.05%"
"10/16/2019","8,547.80","8,502.20","8,568.72","8,497.29","","0.54%"
"10/15/2019","8,502.20","8,453.55","8,521.87","8,453.55","","0.58%"
"10/14/2019","8,453.55","8,293.21","8,471.52","8,293.21","","1.93%"
"10/09/2019","8,293.21","8,408.03","8,408.03","8,293.21","","-1.37%"
"10/08/2019","8,408.03","8,293.76","8,408.03","8,293.76","","1.38%"
"10/07/2019","8,293.76","8,257.75","8,314.13","8,257.75","","0.44%"
"10/04/2019","8,257.75","8,239.83","8,299.95","8,218.99","","0.22%"
"10/03/2019","8,239.83","8,311.23","8,311.23","8,187.21","","-0.86%"
"10/02/2019","8,311.23","8,339.66","8,339.66","8,307.61","","-0.34%"
"10/01/2019","8,339.66","8,204.51","8,339.66","8,204.51","","1.65%"
"09/27/2019","8,204.51","8,192.64","8,251.73","8,192.64","","0.14%"
"09/26/2019","8,192.64","8,174.14","8,230.96","8,171.05","","0.23%"
"09/25/2019","8,174.14","8,197.83","8,197.83","8,124.88","","-0.29%"
"09/24/2019","8,197.83","8,195.03","8,215.78","8,154.49","","0.03%"
"09/23/2019","8,195.03","8,216.89","8,218.90","8,179.44","","-0.27%"
"09/20/2019","8,216.89","8,200.09","8,228.91","8,192.88","","0.20%"
"09/19/2019","8,200.09","8,234.87","8,257.57","8,178.39","","-0.42%"
"09/18/2019","8,234.87","8,187.48","8,277.45","8,187.48","","0.58%"
"09/17/2019","8,187.48","8,210.89","8,220.55","8,175.59","","-0.29%"
"09/16/2019","8,210.89","8,147.16","8,210.89","8,140.91","","0.78%"
"09/12/2019","8,147.16","8,131.24","8,188.98","8,124.81","","0.20%"
"09/11/2019","8,131.24","8,097.24","8,153.07","8,086.86","","0.42%"
"09/10/2019","8,097.24","8,146.44","8,146.44","8,079.60","","-0.60%"
"09/09/2019","8,146.44","8,109.10","8,157.02","8,109.10","","0.46%"
"09/06/2019","8,109.10","8,084.08","8,123.69","8,084.08","","0.31%"
"09/05/2019","8,084.08","7,979.16","8,089.59","7,979.16","","1.31%"
"09/04/2019","7,979.16","7,898.67","7,992.25","7,898.67","","1.02%"
"09/03/2019","7,898.67","7,972.36","7,979.58","7,892.23","","-0.92%"
"09/02/2019","7,972.36","7,988.36","7,988.36","7,949.01","","-0.20%"
"08/30/2019","7,988.36","7,844.16","7,988.36","7,844.16","","1.84%"
"08/29/2019","7,844.16","7,816.87","7,846.92","7,787.82","","0.35%"
"08/28/2019","7,816.87","7,765.31","7,832.29","7,765.31","","0.66%"
"08/27/2019","7,765.31","7,745.48","7,803.77","7,740.94","","0.26%"
"08/26/2019","7,745.48","7,887.41","7,887.41","7,729.98","","-1.80%"
"08/23/2019","7,887.41","7,875.36","7,891.94","7,857.77","","0.15%"
"08/22/2019","7,875.36","7,877.76","7,939.83","7,866.25","","-0.03%"
"08/21/2019","7,877.76","7,890.51","7,903.90","7,865.69","","-0.16%"
"08/20/2019","7,890.51","7,845.67","7,893.58","7,845.67","","0.57%"
"08/19/2019","7,845.67","7,786.47","7,869.17","7,786.47","","0.76%"
"08/16/2019","7,786.47","7,714.91","7,824.97","7,702.77","","0.93%"
"08/15/2019","7,714.91","7,784.63","7,784.63","7,684.27","","-0.90%"
"08/14/2019","7,784.63","7,727.54","7,867.61","7,727.54","","0.74%"
"08/13/2019","7,727.54","7,832.24","7,832.24","7,727.54","","-1.34%"
"08/12/2019","7,832.24","7,871.45","7,874.07","7,815.37","","-0.50%"
"08/08/2019","7,871.45","7,784.42","7,884.87","7,784.42","","1.12%"
"08/07/2019","7,784.42","7,793.64","7,838.94","7,765.88","","-0.12%"
"08/06/2019","7,793.64","7,802.50","7,830.22","7,627.15","","-0.11%"
"08/05/2019","7,802.50","7,901.22","7,901.22","7,785.69","","-1.25%"
"08/02/2019","7,901.22","8,042.07","8,042.07","7,876.08","","-1.75%"
"08/01/2019","8,042.07","8,125.73","8,125.73","8,027.83","","-1.03%"
"07/31/2019","8,125.73","8,139.36","8,139.36","8,062.11","","-0.17%"
"07/30/2019","8,139.36","8,158.17","8,198.32","8,138.47","","-0.23%"
"07/29/2019","8,158.17","8,164.67","8,181.39","8,130.56","","-0.08%"
"07/26/2019","8,164.67","8,229.77","8,229.77","8,160.92","","-0.79%"
"07/25/2019","8,229.77","8,241.86","8,241.86","8,183.42","","-0.15%"
"07/24/2019","8,241.86","8,247.13","8,277.64","8,217.33","","-0.06%"
"07/23/2019","8,247.13","8,239.46","8,287.13","8,225.87","","0.09%"
"07/22/2019","8,239.46","8,216.45","8,242.99","8,209.40","","0.88%"
"07/19/2019","8,167.35","8,099.08","8,215.15","8,099.08","","0.84%"
"07/18/2019","8,099.08","8,102.20","8,115.96","8,086.22","","-0.04%"
"07/17/2019","8,102.20","8,169.79","8,169.79","8,082.08","","-0.83%"
"07/16/2019","8,169.79","8,152.28","8,174.95","8,135.90","","0.21%"
"07/15/2019","8,152.28","8,101.24","8,157.05","8,052.17","","0.63%"
"07/12/2019","8,101.24","8,123.40","8,139.94","8,100.11","","-0.27%"
"07/11/2019","8,123.40","8,073.18","8,132.09","8,073.18","","0.62%"
"07/10/2019","8,073.18","7,977.71","8,081.87","7,977.71","","1.20%"
"07/09/2019","7,977.71","8,018.86","8,018.86","7,959.36","","-0.51%"
"07/08/2019","8,018.86","8,040.40","8,040.40","7,973.09","","-0.27%"
"07/05/2019","8,040.40","8,034.43","8,064.59","8,009.61","","0.07%"
"07/04/2019","8,034.43","8,008.21","8,051.49","8,008.21","","0.33%"
"07/03/2019","8,008.21","8,129.04","8,129.04","7,989.33","","-1.49%"
"07/02/2019","8,129.04","8,162.31","8,165.08","8,109.77","","-0.41%"
"07/01/2019","8,162.31","8,008.17","8,186.02","8,008.17","","1.92%"
"06/28/2019","8,008.17","8,045.12","8,060.41","7,994.73","","-0.46%"
"06/27/2019","8,045.12","7,924.34","8,074.35","7,924.34","","1.52%"
"06/26/2019","7,924.34","7,994.40","7,994.40","7,922.96","","-0.88%"
"06/25/2019","7,994.40","8,054.89","8,057.09","7,975.74","","-0.75%"
"06/24/2019","8,054.89","8,113.91","8,113.91","7,993.86","","-0.73%"
"06/21/2019","8,113.91","8,085.43","8,133.30","8,082.20","","0.35%"
"06/20/2019","8,085.43","8,078.54","8,099.11","8,046.80","","0.09%"
"06/19/2019","8,078.54","7,898.31","8,078.54","7,898.31","","2.28%"
"06/18/2019","7,898.31","7,854.66","7,898.31","7,846.59","","0.56%"
"06/17/2019","7,854.66","7,868.56","7,889.19","7,800.66","","-0.18%"
"06/14/2019","7,868.56","7,914.38","7,914.38","7,865.28","","-0.58%"
"06/13/2019","7,914.38","7,980.54","7,980.54","7,899.32","","-0.83%"
"06/12/2019","7,980.54","7,966.71","7,995.55","7,931.29","","0.17%"
"06/11/2019","7,966.71","7,924.32","7,994.64","7,900.36","","0.53%"
"06/10/2019","7,924.32","7,779.58","7,924.32","7,779.58","","1.86%"
"06/06/2019","7,779.58","7,817.90","7,817.90","7,737.47","","-0.49%"
"06/05/2019","7,817.90","7,796.20","7,889.85","7,796.20","","0.28%"
"06/04/2019","7,796.20","7,869.97","7,876.96","7,790.00","","-0.94%"
"06/03/2019","7,869.97","7,839.08","7,879.91","7,749.57","","0.39%"
"05/31/2019","7,839.08","7,730.95","7,859.56","7,719.99","","1.40%"
"05/30/2019","7,730.95","7,661.34","7,731.63","7,661.34","","0.91%"
"05/29/2019","7,661.34","7,675.13","7,675.13","7,597.45","","-0.18%"
"05/28/2019","7,675.13","7,693.59","7,710.84","7,673.86","","-0.24%"
"05/27/2019","7,693.59","7,710.67","7,739.96","7,676.88","","-0.22%"
"05/24/2019","7,710.67","7,676.29","7,740.98","7,676.29","","0.45%"
"05/23/2019","7,676.29","7,816.00","7,816.00","7,661.70","","-1.79%"
"05/22/2019","7,816.00","7,810.34","7,868.53","7,801.84","","0.07%"
"05/21/2019","7,810.34","7,800.65","7,835.31","7,741.78","","0.12%"
"05/20/2019","7,800.65","7,795.03","7,868.84","7,789.90","","0.07%"
"05/17/2019","7,795.03","7,881.89","7,949.04","7,794.65","","-1.10%"
"05/16/2019","7,881.89","7,946.59","7,950.70","7,881.61","","-0.81%"
"05/15/2019","7,946.59","7,938.94","7,998.68","7,938.94","","0.10%"
"05/14/2019","7,938.94","7,992.97","7,992.97","7,844.64","","-0.68%"
"05/13/2019","7,992.97","8,124.31","8,124.31","7,981.53","","-1.62%"
"05/10/2019","8,124.31","8,133.13","8,209.07","8,095.75","","-0.11%"
"05/09/2019","8,133.13","8,268.39","8,268.39","8,133.13","","-1.64%"
"05/08/2019","8,268.39","8,321.69","8,321.69","8,231.21","","-0.64%"
"05/07/2019","8,321.69","8,250.77","8,336.27","8,250.77","","0.86%"
"05/06/2019","8,250.77","8,399.38","8,399.38","8,218.95","","-1.77%"
"05/03/2019","8,399.38","8,300.86","8,400.70","8,300.86","","1.19%"
"05/02/2019","8,300.86","8,280.39","8,348.09","8,280.39","","0.25%"
"04/30/2019","8,280.39","8,278.24","8,292.63","8,246.10","","0.03%"
"04/29/2019","8,278.24","8,263.69","8,306.93","8,252.99","","0.18%"
"04/26/2019","8,263.69","8,341.52","8,341.52","8,218.09","","-0.93%"
"04/25/2019","8,341.52","8,340.53","8,351.66","8,316.42","","0.01%"
"04/24/2019","8,340.53","8,334.98","8,374.40","8,307.94","","0.07%"
"04/23/2019","8,334.98","8,288.48","8,334.98","8,267.18","","0.56%"
"04/22/2019","8,288.48","8,282.95","8,329.70","8,275.08","","0.07%"
"04/19/2019","8,282.95","8,294.50","8,372.91","8,264.92","","-0.14%"
"04/18/2019","8,294.50","8,286.44","8,372.01","8,259.58","","0.10%"
"04/17/2019","8,286.44","8,222.12","8,300.31","8,222.12","","0.78%"
"04/16/2019","8,222.12","8,179.44","8,222.12","8,179.44","","0.52%"
"04/15/2019","8,179.44","8,117.25","8,198.05","8,117.25","","0.77%"
"04/12/2019","8,117.25","8,112.87","8,134.84","8,094.11","","0.05%"
"04/11/2019","8,112.87","8,151.49","8,167.18","8,098.63","","-0.47%"
"04/10/2019","8,151.49","8,148.28","8,162.94","8,111.41","","0.04%"
"04/09/2019","8,148.28","8,099.63","8,148.28","8,084.54","","0.60%"
"04/08/2019","8,099.63","8,003.11","8,102.95","8,003.11","","1.21%"
"04/03/2019","8,003.11","8,000.57","8,046.22","7,997.21","","0.03%"
"04/02/2019","8,000.57","7,963.67","8,046.51","7,963.67","","0.46%"
"04/01/2019","7,963.67","7,949.49","8,046.36","7,949.49","","0.18%"
"03/29/2019","7,949.49","7,861.06","7,949.49","7,841.56","","1.12%"
"03/28/2019","7,861.06","7,859.81","7,861.23","7,826.06","","0.02%"
"03/27/2019","7,859.81","7,891.53","7,891.53","7,835.00","","-0.40%"
"03/26/2019","7,891.53","7,816.73","7,891.90","7,816.73","","0.96%"
"03/25/2019","7,816.73","7,960.96","7,960.96","7,806.37","","-1.81%"
"03/22/2019","7,960.96","7,922.64","7,973.26","7,910.92","","0.48%"
"03/21/2019","7,922.64","7,861.78","7,922.97","7,855.24","","0.77%"
"03/20/2019","7,861.78","7,830.80","7,864.25","7,819.03","","0.40%"
"03/19/2019","7,830.80","7,830.39","7,838.57","7,794.04","","0.01%"
"03/18/2019","7,830.39","7,772.51","7,830.39","7,772.51","","0.74%"
"03/15/2019","7,772.51","7,704.28","7,773.50","7,704.28","","0.89%"
"03/14/2019","7,704.28","7,737.78","7,766.49","7,694.13","","-0.43%"
"03/13/2019","7,737.78","7,705.75","7,737.78","7,688.67","","0.42%"
"03/12/2019","7,705.75","7,611.36","7,739.78","7,611.36","","1.24%"
"03/11/2019","7,611.36","7,610.82","7,632.28","7,581.26","","0.01%"
"03/08/2019","7,610.82","7,694.30","7,694.30","7,591.17","","-1.08%"
"03/07/2019","7,694.30","7,711.74","7,718.98","7,678.94","","-0.23%"
"03/06/2019","7,711.74","7,669.84","7,719.11","7,669.84","","0.55%"
"03/05/2019","7,669.84","7,710.12","7,710.12","7,659.08","","-0.52%"
"03/04/2019","7,710.12","7,778.88","7,778.88","7,687.23","","-0.88%"
"02/27/2019","7,778.88","7,785.00","7,789.01","7,743.66","","-0.08%"
"02/26/2019","7,785.00","7,777.82","7,806.75","7,748.96","","0.09%"
"02/25/2019","7,777.82","7,729.83","7,781.26","7,729.83","","0.62%"
"02/22/2019","7,729.83","7,716.55","7,729.83","7,670.02","","0.17%"
"02/21/2019","7,716.55","7,670.65","7,716.55","7,657.79","","0.60%"
"02/20/2019","7,670.65","7,555.15","7,670.65","7,555.15","","1.53%"
"02/19/2019","7,555.15","7,567.48","7,580.46","7,551.08","","-0.16%"
"02/18/2019","7,567.48","7,501.13","7,585.85","7,501.13","","0.88%"
"02/15/2019","7,501.13","7,525.26","7,560.39","7,495.70","","-0.32%"
"02/14/2019","7,525.26","7,551.77","7,580.40","7,517.19","","-0.35%"
"02/13/2019","7,551.77","7,566.04","7,602.34","7,540.16","","-0.19%"
"02/12/2019","7,566.04","7,495.23","7,570.71","7,495.23","","0.94%"
"02/11/2019","7,495.23","7,420.95","7,550.58","7,420.95","","1.00%"
"01/30/2019","7,420.95","7,432.05","7,438.86","7,393.70","","-0.15%"
"01/29/2019","7,432.05","7,519.19","7,519.19","7,402.50","","-1.16%"
"01/28/2019","7,519.19","7,483.13","7,529.49","7,483.13","","0.48%"
"01/25/2019","7,483.13","7,398.18","7,496.02","7,398.18","","1.15%"
"01/24/2019","7,398.18","7,365.12","7,408.26","7,365.12","","0.45%"
"01/23/2019","7,365.12","7,423.71","7,423.71","7,352.87","","-0.79%"
"01/22/2019","7,423.71","7,400.38","7,423.71","7,367.74","","0.32%"
"01/21/2019","7,400.38","7,354.15","7,437.04","7,354.15","","0.63%"
"01/18/2019","7,354.15","7,335.74","7,365.12","7,301.15","","0.25%"
"01/17/2019","7,335.74","7,295.60","7,352.75","7,294.67","","0.55%"
"01/16/2019","7,295.60","7,345.76","7,345.76","7,294.14","","-0.68%"
"01/15/2019","7,345.76","7,272.07","7,345.76","7,253.79","","1.01%"
"01/14/2019","7,272.07","7,316.45","7,316.45","7,240.76","","-0.61%"
"01/11/2019","7,316.45","7,253.62","7,334.67","7,253.62","","0.87%"
"01/10/2019","7,253.62","7,260.85","7,260.85","7,211.65","","-0.10%"
"01/09/2019","7,260.85","7,119.23","7,267.96","7,119.23","","1.99%"
"01/08/2019","7,119.23","7,144.77","7,150.04","7,103.53","","-0.36%"
"01/07/2019","7,144.77","6,979.57","7,154.02","6,979.57","","2.37%"
"01/04/2019","6,979.57","7,101.33","7,101.33","6,951.84","","-1.71%"
"01/03/2019","7,101.33","7,163.81","7,163.81","7,081.01","","-0.87%"
"01/02/2019","7,163.81","7,327.14","7,330.83","7,153.39","","-2.23%"
"12/28/2018","7,327.14","7,242.50","7,327.14","7,235.90","","1.17%"
"12/27/2018","7,242.50","7,111.62","7,272.70","7,111.62","","1.84%"
"12/26/2018","7,111.62","7,142.88","7,192.23","7,103.25","","-0.44%"
"12/25/2018","7,142.88","7,226.07","7,226.07","7,094.46","","-1.15%"
"12/24/2018","7,226.07","7,239.82","7,244.04","7,203.95","","-0.68%"
"12/21/2018","7,275.73","7,267.51","7,285.21","7,196.84","","0.11%"
"12/20/2018","7,267.51","7,357.00","7,357.00","7,257.88","","-1.22%"
"12/19/2018","7,357.00","7,278.91","7,357.00","7,278.91","","1.07%"
"12/18/2018","7,278.91","7,322.53","7,322.53","7,254.08","","-0.60%"
"12/17/2018","7,322.53","7,304.90","7,351.95","7,262.66","","0.24%"
"12/14/2018","7,304.90","7,375.35","7,375.35","7,253.25","","-0.96%"
"12/13/2018","7,375.35","7,346.88","7,391.82","7,344.36","","0.39%"
"12/12/2018","7,346.88","7,252.86","7,367.36","7,252.86","","1.30%"
"12/11/2018","7,252.86","7,197.65","7,266.99","7,197.65","","0.77%"
"12/10/2018","7,197.65","7,286.42","7,286.42","7,186.88","","-1.22%"
"12/07/2018","7,286.42","7,248.03","7,315.66","7,248.03","","0.53%"
"12/06/2018","7,248.03","7,426.59","7,426.59","7,235.23","","-2.40%"
"12/05/2018","7,426.59","7,584.08","7,584.08","7,410.46","","-2.08%"
"12/04/2018","7,584.08","7,628.21","7,628.21","7,549.31","","-0.58%"
"12/03/2018","7,628.21","7,420.32","7,636.46","7,420.32","","2.80%"
"11/30/2018","7,420.32","7,441.72","7,500.71","7,420.32","","-0.29%"
"11/29/2018","7,441.72","7,441.28","7,545.49","7,441.28","","0.01%"
"11/28/2018","7,441.28","7,361.09","7,447.34","7,339.06","","1.09%"
"11/27/2018","7,361.09","7,364.55","7,366.98","7,279.98","","-0.05%"
"11/26/2018","7,364.55","7,279.80","7,429.16","7,279.80","","1.16%"
"11/23/2018","7,279.80","7,302.37","7,322.94","7,257.55","","-0.31%"
"11/22/2018","7,302.37","7,331.28","7,367.31","7,293.87","","-0.39%"
"11/21/2018","7,331.28","7,333.11","7,341.90","7,227.75","","-0.02%"
"11/20/2018","7,333.11","7,425.11","7,425.11","7,326.57","","-1.24%"
