"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2020","680.05","678.92","684.07","678.50","","-0.28%"
"06/10/2020","681.96","679.05","681.96","676.58","","0.17%"
"06/09/2020","680.81","675.46","681.65","675.46","","0.79%"
"06/08/2020","675.46","677.82","677.82","673.48","","-0.47%"
"06/05/2020","678.64","678.48","679.96","677.78","","0.05%"
"06/04/2020","678.32","677.36","678.85","675.28","","-0.01%"
"06/03/2020","678.37","673.81","681.93","673.81","","0.68%"
"06/02/2020","673.81","671.35","675.61","671.35","","0.26%"
"06/01/2020","672.05","667.30","679.25","667.30","","-0.16%"
"05/29/2020","673.16","668.65","677.71","668.65","","0.67%"
"05/28/2020","668.65","669.22","670.30","667.34","","-0.09%"
"05/27/2020","669.22","666.33","674.91","665.86","","0.00%"
"05/26/2020","669.21","660.01","672.94","660.01","","0.04%"
"05/25/2020","668.97","669.94","674.06","668.19","","-0.14%"
"05/22/2020","669.94","669.32","674.13","668.73","","-0.67%"
"05/21/2020","674.47","673.50","675.12","673.42","","0.14%"
"05/20/2020","673.50","671.10","677.31","671.10","","0.12%"
"05/19/2020","672.72","672.65","674.01","669.20","","0.08%"
"05/18/2020","672.19","662.86","674.13","662.86","","0.76%"
"05/15/2020","667.14","662.34","670.98","662.34","","0.76%"
"05/14/2020","662.11","679.28","679.28","662.11","","-2.43%"
"05/13/2020","678.61","670.55","680.43","665.82","","0.69%"
"05/12/2020","673.94","667.65","679.94","666.90","","0.95%"
"05/11/2020","667.62","663.92","670.07","663.92","","0.91%"
"05/08/2020","661.60","658.49","661.83","658.49","","-0.06%"
"05/07/2020","662.02","662.48","662.48","662.02","","-0.38%"
"05/06/2020","664.54","662.34","667.08","662.34","","0.25%"
"05/05/2020","662.85","656.61","663.09","655.69","","-0.44%"
"05/04/2020","665.81","657.49","667.86","655.18","","1.59%"
"04/30/2020","655.41","652.10","657.57","652.10","","0.02%"
"04/29/2020","655.30","656.48","656.48","655.11","","-0.11%"
"04/28/2020","656.02","669.18","669.19","656.02","","-3.07%"
"04/27/2020","676.83","678.46","678.46","676.14","","0.07%"
"04/24/2020","676.38","679.97","684.14","672.66","","-0.46%"
"04/23/2020","679.51","684.49","684.49","679.16","","-0.46%"
"04/22/2020","682.64","689.47","689.47","682.17","","-1.16%"
"04/21/2020","690.63","685.89","698.63","685.66","","0.12%"
"04/16/2020","689.82","691.10","693.37","683.99","","-0.19%"
"04/15/2020","691.10","695.06","695.06","690.64","","-0.64%"
"04/14/2020","695.52","694.32","698.79","694.32","","0.38%"
"04/13/2020","692.89","682.94","692.89","682.18","","1.46%"
"04/10/2020","682.94","686.22","686.22","670.78","","-0.48%"
"04/09/2020","686.22","685.41","686.22","685.41","","0.15%"
"04/08/2020","685.18","673.54","685.18","673.30","","1.90%"
"04/07/2020","672.38","664.25","674.43","664.25","","1.22%"
"04/06/2020","664.25","645.07","665.22","645.07","","2.93%"
"04/03/2020","645.32","643.18","647.40","643.18","","0.04%"
"04/02/2020","645.03","657.12","657.12","641.11","","-2.12%"
"04/01/2020","658.97","636.53","660.59","636.53","","3.53%"
"03/31/2020","636.53","636.18","637.43","636.18","","0.06%"
"03/30/2020","636.18","638.35","640.79","635.13","","-0.23%"
"03/27/2020","637.63","638.57","639.76","635.52","","-0.16%"
"03/26/2020","638.63","631.82","642.57","628.68","","1.40%"
"03/25/2020","629.80","623.04","632.91","619.67","","2.19%"
"03/24/2020","616.31","617.39","618.78","614.47","","1.60%"
"03/23/2020","606.62","630.12","630.34","606.62","","-3.73%"
"03/20/2020","630.12","613.07","643.28","605.30","","1.51%"
"03/19/2020","620.73","652.51","652.51","620.73","","-4.87%"
"03/18/2020","652.51","654.81","655.81","648.39","","-0.52%"
"03/17/2020","655.93","692.42","692.42","638.16","","-6.00%"
"03/16/2020","697.77","714.02","714.02","686.99","","-2.31%"
"03/13/2020","714.24","716.97","729.62","700.54","","-1.64%"
"03/12/2020","726.17","749.14","749.14","719.51","","-3.47%"
"03/11/2020","752.28","761.37","767.78","750.79","","-0.67%"
"03/10/2020","757.33","762.31","770.03","757.33","","-0.97%"
"03/09/2020","764.78","770.80","773.29","761.29","","-2.08%"
"03/06/2020","781.04","779.69","785.18","776.59","","-0.91%"
"03/05/2020","788.23","777.95","790.73","777.95","","1.31%"
"03/04/2020","778.03","776.94","788.57","772.36","","-1.37%"
"03/03/2020","788.87","795.96","796.59","782.97","","-0.77%"
"03/02/2020","795.01","796.16","798.45","787.76","","-0.51%"
"02/28/2020","799.08","802.13","804.25","796.37","","-0.38%"
"02/27/2020","802.13","800.66","805.53","800.66","","-0.80%"
"02/26/2020","808.57","797.66","812.56","797.66","","-0.11%"
"02/25/2020","809.42","801.46","810.67","800.33","","0.96%"
"02/24/2020","801.69","809.59","809.76","786.97","","-0.98%"
"02/21/2020","809.59","807.38","816.47","806.98","","0.16%"
"02/20/2020","808.28","817.86","818.31","791.31","","-1.14%"
"02/19/2020","817.64","814.35","818.75","804.61","","0.40%"
"02/18/2020","814.35","816.45","816.45","813.47","","-0.38%"
"02/14/2020","817.49","812.31","817.95","812.31","","0.12%"
"02/13/2020","816.52","808.72","818.00","808.72","","0.84%"
"02/12/2020","809.70","807.57","812.56","807.57","","-0.41%"
"02/11/2020","813.07","805.66","813.41","805.66","","0.04%"
"02/10/2020","812.78","812.21","813.18","810.55","","-0.01%"
"02/07/2020","812.86","796.40","813.58","796.18","","2.00%"
"02/06/2020","796.89","813.68","813.91","794.46","","-2.35%"
"02/05/2020","816.09","813.40","817.30","813.40","","0.03%"
"02/04/2020","815.87","812.25","817.70","812.25","","0.23%"
"02/03/2020","813.98","803.77","814.84","803.23","","0.71%"
"01/31/2020","808.22","802.92","811.03","802.92","","0.15%"
"01/30/2020","806.98","803.24","807.95","803.24","","0.12%"
"01/29/2020","805.99","796.21","805.99","794.03","","-0.06%"
"01/28/2020","806.50","790.62","807.21","787.70","","1.09%"
"01/27/2020","797.82","799.61","801.28","794.66","","-0.36%"
"01/24/2020","800.73","791.44","801.70","791.44","","0.13%"
"01/23/2020","799.73","793.62","804.10","793.62","","-0.46%"
"01/22/2020","803.45","799.28","803.68","799.28","","0.30%"
"01/21/2020","801.07","798.25","801.51","798.15","","0.11%"
"01/20/2020","800.18","800.35","801.47","798.72","","-0.38%"
"01/17/2020","803.20","804.50","805.32","801.49","","-0.16%"
"01/16/2020","804.50","803.31","804.72","783.24","","0.15%"
"01/15/2020","803.31","800.48","805.85","794.15","","0.19%"
"01/14/2020","801.82","802.90","802.90","800.32","","-0.11%"
"01/13/2020","802.68","805.40","805.41","795.43","","-0.34%"
"01/10/2020","805.40","786.39","805.92","786.39","","0.65%"
"01/09/2020","800.22","789.48","811.32","789.48","","0.26%"
"01/08/2020","798.18","797.62","802.06","786.74","","-0.44%"
"12/31/2019","801.69","783.41","802.66","781.10","","1.44%"
"12/30/2019","790.33","774.49","798.50","774.49","","1.23%"
"12/27/2019","780.69","773.28","787.10","766.30","","-0.29%"
"12/26/2019","782.98","776.97","786.67","774.16","","0.63%"
"12/25/2019","778.09","774.21","783.84","772.81","","0.65%"
"12/24/2019","773.10","767.96","775.45","767.96","","-0.36%"
"12/23/2019","775.87","768.74","776.12","767.84","","0.74%"
"12/20/2019","770.14","771.53","771.53","765.19","","-0.37%"
"12/19/2019","772.97","765.83","774.14","765.19","","0.64%"
"12/18/2019","768.06","768.75","781.85","765.03","","-0.18%"
"12/17/2019","769.42","775.96","776.51","758.95","","-0.99%"
"12/16/2019","777.08","773.83","778.36","773.83","","0.10%"
"12/13/2019","776.28","771.83","776.63","771.83","","0.08%"
"12/12/2019","775.63","778.54","778.92","775.63","","-0.52%"
"12/11/2019","779.67","772.70","779.67","772.70","","0.24%"
"12/10/2019","777.84","777.50","779.58","759.69","","0.14%"
"12/09/2019","776.79","775.36","780.74","774.30","","-0.10%"
"12/06/2019","777.60","770.38","780.25","758.72","","-0.29%"
"12/05/2019","779.85","764.77","780.54","764.77","","0.98%"
"12/04/2019","772.28","767.81","773.36","744.26","","0.17%"
"12/03/2019","770.96","761.65","771.92","761.65","","0.00%"
"12/02/2019","770.93","764.45","771.50","743.71","","0.00%"
"11/29/2019","770.92","764.72","774.15","764.72","","-0.08%"
"11/28/2019","771.55","764.23","771.77","764.23","","0.58%"
"11/27/2019","767.13","764.38","767.75","763.48","","0.18%"
"11/26/2019","765.72","763.87","767.87","763.30","","0.12%"
"11/25/2019","764.77","762.09","764.99","762.09","","0.06%"
"11/22/2019","764.32","761.98","764.66","757.77","","0.10%"
"11/21/2019","763.55","763.16","764.66","762.14","","-0.07%"
"11/20/2019","764.08","764.68","764.68","763.60","","-0.28%"
"11/19/2019","766.24","766.47","766.69","763.12","","-0.03%"
"11/18/2019","766.47","764.02","770.54","764.02","","-0.37%"
"11/15/2019","769.32","766.36","769.64","764.63","","0.02%"
"11/14/2019","769.15","762.36","772.92","762.36","","-0.02%"
"11/13/2019","769.32","754.62","769.85","754.62","","0.89%"
"11/12/2019","762.55","751.93","762.64","749.97","","1.41%"
"11/08/2019","751.93","748.96","751.94","748.74","","-0.09%"
"11/07/2019","752.63","747.88","752.63","747.19","","0.33%"
"11/06/2019","750.15","751.45","751.45","747.95","","-0.17%"
"11/05/2019","751.45","753.78","753.78","747.94","","-0.31%"
"11/04/2019","753.78","750.82","763.84","750.73","","0.42%"
"11/01/2019","750.59","750.77","751.41","750.14","","0.09%"
"10/31/2019","749.88","748.68","749.88","748.68","","0.01%"
"10/30/2019","749.79","750.50","750.50","748.68","","0.03%"
"10/29/2019","749.57","745.20","750.11","744.61","","0.28%"
"10/28/2019","747.46","747.83","747.83","743.37","","0.01%"
"10/25/2019","747.38","749.84","753.18","747.38","","-0.71%"
"10/24/2019","752.74","752.51","753.18","751.11","","-0.06%"
"10/23/2019","753.18","745.40","753.18","745.18","","0.78%"
"10/22/2019","747.37","745.08","747.99","745.08","","-0.25%"
"10/21/2019","749.27","748.48","751.00","748.04","","0.09%"
"10/18/2019","748.57","744.07","749.57","744.07","","0.10%"
"10/17/2019","747.83","743.39","748.68","743.39","","0.35%"
"10/16/2019","745.22","743.39","745.22","740.82","","0.38%"
"10/15/2019","742.41","742.79","747.66","742.35","","-0.45%"
"10/14/2019","745.78","750.35","750.35","744.99","","-0.42%"
"10/11/2019","748.94","746.67","749.49","746.53","","0.17%"
"10/10/2019","747.70","746.68","748.82","746.45","","-0.03%"
"10/09/2019","747.93","746.76","748.67","746.76","","-0.13%"
"10/08/2019","748.91","747.16","750.63","747.16","","-0.06%"
"10/07/2019","749.37","747.70","749.96","744.92","","0.22%"
"10/04/2019","747.71","743.52","749.10","743.52","","0.47%"
"10/03/2019","744.19","751.75","752.64","743.52","","-1.12%"
"10/02/2019","752.64","753.51","754.74","752.64","","-0.12%"
"10/01/2019","753.51","750.64","754.38","749.64","","0.32%"
"09/30/2019","751.08","756.12","756.12","750.40","","-0.57%"
"09/27/2019","755.41","755.80","757.46","746.98","","-0.40%"
"09/26/2019","758.44","753.50","758.75","751.41","","0.69%"
"09/25/2019","753.22","752.88","753.47","752.36","","-0.03%"
"09/24/2019","753.45","752.75","754.44","749.70","","-0.08%"
"09/23/2019","754.04","753.61","754.47","753.19","","-0.22%"
"09/20/2019","755.68","757.31","760.93","755.35","","-0.37%"
"09/19/2019","758.45","761.68","761.68","757.68","","-0.13%"
"09/18/2019","759.43","758.57","760.32","757.97","","-0.06%"
"09/17/2019","759.87","758.61","762.16","758.61","","0.32%"
"09/16/2019","757.47","757.11","758.40","757.11","","-0.13%"
"09/13/2019","758.47","760.23","764.09","757.40","","-0.54%"
"09/12/2019","762.59","756.65","762.93","756.65","","0.43%"
"09/11/2019","759.36","751.13","759.62","751.13","","1.00%"
"09/10/2019","751.84","751.93","752.12","750.86","","-0.17%"
"09/09/2019","753.14","748.37","753.58","745.58","","0.98%"
"09/06/2019","745.80","749.51","750.15","745.76","","-0.14%"
"09/05/2019","746.85","745.84","747.49","745.62","","-0.04%"
"09/04/2019","747.12","745.47","747.12","745.25","","0.53%"
"09/03/2019","743.15","743.86","744.28","739.92","","-0.43%"
"09/02/2019","746.36","744.12","746.54","744.12","","0.18%"
"08/30/2019","745.05","745.53","745.60","744.89","","0.02%"
"08/29/2019","744.89","745.14","745.14","744.67","","-0.44%"
"08/28/2019","748.21","747.37","749.59","745.35","","-0.19%"
"08/27/2019","749.66","746.13","749.66","745.92","","0.32%"
"08/26/2019","747.28","749.09","749.09","745.22","","-0.51%"
"08/23/2019","751.13","750.28","752.25","749.77","","0.11%"
"08/22/2019","750.28","752.01","752.01","750.28","","-0.33%"
"08/21/2019","752.80","751.26","752.80","750.32","","0.05%"
"08/20/2019","752.42","743.44","756.40","742.80","","0.90%"
"08/19/2019","745.72","744.58","746.21","743.27","","0.13%"
"08/16/2019","744.72","744.72","745.17","744.29","","0.02%"
"08/15/2019","744.58","743.06","744.65","743.06","","-0.10%"
"08/14/2019","745.36","743.22","746.30","739.14","","-0.11%"
"08/13/2019","746.15","743.43","746.57","743.43","","0.37%"
"08/12/2019","743.43","744.24","744.53","743.22","","-0.37%"
"08/09/2019","746.16","740.12","746.62","740.12","","0.55%"
"08/08/2019","742.05","739.87","742.05","739.83","","0.16%"
"08/07/2019","740.86","764.90","764.90","739.57","","-3.00%"
"08/06/2019","763.78","738.83","764.56","737.98","","3.44%"
"08/05/2019","738.40","734.81","739.85","734.81","","0.01%"
"08/02/2019","738.32","736.66","738.32","736.03","","-0.03%"
"08/01/2019","738.54","743.92","744.00","738.05","","-1.20%"
"07/31/2019","747.49","743.99","747.59","740.70","","0.07%"
"07/30/2019","746.99","740.32","749.56","740.32","","0.73%"
"07/29/2019","741.54","737.45","745.18","737.19","","0.55%"
"07/26/2019","737.45","737.58","744.87","735.58","","-0.17%"
"07/25/2019","738.72","743.80","743.82","737.44","","-0.95%"
"07/24/2019","745.81","745.85","746.49","745.81","","-0.16%"
"07/23/2019","746.99","747.91","747.91","746.99","","-0.14%"
"07/22/2019","748.06","748.37","749.90","747.73","","-0.18%"
"07/19/2019","749.44","748.58","749.65","748.58","","-0.72%"
"07/18/2019","754.91","754.23","754.91","754.23","","0.61%"
"07/17/2019","750.37","754.82","764.21","748.62","","-0.95%"
"07/16/2019","757.57","759.37","760.17","754.57","","-0.24%"
"07/15/2019","759.37","754.87","760.08","754.87","","0.60%"
"07/12/2019","754.87","755.44","757.97","754.68","","-0.09%"
"07/11/2019","755.58","756.37","756.37","754.89","","-0.14%"
"07/10/2019","756.63","754.05","759.84","754.05","","0.19%"
"07/09/2019","755.19","746.94","755.50","746.94","","1.12%"
"07/08/2019","746.79","743.14","753.49","742.71","","0.43%"
"07/05/2019","743.57","741.91","746.16","741.91","","0.13%"
"07/04/2019","742.59","742.31","744.16","740.32","","0.10%"
"07/03/2019","741.88","739.74","742.22","739.31","","0.14%"
"07/02/2019","740.81","734.62","743.06","734.62","","0.52%"
"07/01/2019","736.97","730.48","736.97","730.12","","0.73%"
"06/28/2019","731.62","730.09","731.68","730.09","","0.21%"
"06/27/2019","730.09","723.05","730.61","723.05","","0.83%"
"06/26/2019","724.06","721.67","728.22","719.12","","0.25%"
"06/25/2019","722.28","719.63","722.68","719.63","","0.26%"
"06/24/2019","720.44","722.24","722.24","718.93","","0.02%"
"06/21/2019","720.27","718.24","720.48","718.24","","-0.03%"
"06/20/2019","720.48","719.82","720.52","712.37","","0.06%"
"06/19/2019","720.02","720.41","721.22","719.82","","-0.05%"
"06/18/2019","720.41","720.46","720.66","718.44","","-0.34%"
"06/17/2019","722.89","721.77","725.21","719.52","","-0.18%"
"06/14/2019","724.20","728.59","728.68","720.16","","-0.71%"
"06/13/2019","729.35","731.10","731.91","728.79","","-0.24%"
"06/12/2019","731.10","732.31","732.31","730.90","","-0.08%"
"06/11/2019","731.70","731.88","732.99","731.10","","-0.02%"
"06/10/2019","731.88","726.63","731.88","726.63","","-0.10%"
"06/07/2019","732.63","727.09","733.83","727.09","","0.15%"
"06/06/2019","731.53","731.59","731.73","731.13","","-0.20%"
"06/05/2019","733.01","733.50","734.64","731.08","","-0.07%"
"06/04/2019","733.50","733.58","733.99","732.66","","-0.50%"
"06/03/2019","737.15","733.11","737.51","733.11","","0.52%"
"05/31/2019","733.32","729.52","733.92","729.52","","0.17%"
"05/30/2019","732.06","731.44","732.54","730.81","","0.00%"
"05/29/2019","732.05","731.25","732.65","727.05","","-0.07%"
"05/28/2019","732.54","731.38","738.42","729.83","","0.16%"
"05/27/2019","731.38","732.39","732.79","730.16","","-0.18%"
"05/24/2019","732.67","733.49","733.49","732.67","","-0.26%"
"05/23/2019","734.61","733.71","734.61","732.98","","0.49%"
"05/22/2019","731.00","730.55","731.12","730.55","","-0.29%"
"05/21/2019","733.09","729.77","733.09","729.77","","-0.04%"
"05/20/2019","733.41","730.32","733.41","730.32","","0.17%"
"05/17/2019","732.14","730.61","732.14","730.31","","0.02%"
"05/16/2019","732.00","730.03","732.27","729.32","","-0.14%"
"05/15/2019","733.01","735.10","735.10","733.01","","-0.28%"
"05/14/2019","735.08","732.20","736.23","731.27","","0.35%"
"05/13/2019","732.55","731.71","733.22","729.53","","0.11%"
"05/10/2019","731.71","733.81","734.97","729.40","","-0.26%"
"05/09/2019","733.61","733.20","734.79","732.66","","-0.19%"
"05/08/2019","735.03","736.38","738.16","731.25","","-0.18%"
"05/07/2019","736.38","741.22","741.22","735.18","","-0.84%"
"05/06/2019","742.64","743.15","743.70","742.31","","-0.07%"
"05/03/2019","743.15","747.14","747.14","741.64","","-0.12%"
"04/30/2019","744.04","741.55","744.79","739.53","","-0.30%"
"04/25/2019","746.26","747.91","751.09","744.42","","-0.44%"
"04/24/2019","749.59","741.02","751.53","740.94","","1.07%"
"04/23/2019","741.63","747.41","749.00","736.08","","-0.90%"
"04/22/2019","748.34","749.38","750.49","747.42","","-0.11%"
"04/19/2019","749.18","741.24","752.34","741.24","","0.19%"
"04/18/2019","747.79","740.54","751.91","738.95","","0.05%"
"04/17/2019","747.39","749.16","754.54","741.93","","1.09%"
"04/16/2019","739.31","740.85","743.87","719.47","","-0.17%"
"04/15/2019","740.59","737.63","742.59","736.36","","0.58%"
"04/12/2019","736.32","733.94","738.79","733.94","","0.02%"
"04/11/2019","736.14","738.08","739.07","736.13","","-0.43%"
"04/10/2019","739.29","733.03","739.29","730.94","","0.86%"
"04/09/2019","733.02","728.90","733.02","728.90","","0.02%"
"04/08/2019","732.88","728.99","733.62","728.99","","-0.12%"
"04/05/2019","733.73","729.79","735.19","727.17","","0.18%"
"04/04/2019","732.39","730.39","732.80","730.19","","0.01%"
"04/03/2019","732.31","729.08","734.82","728.88","","0.39%"
"04/02/2019","729.48","734.56","734.56","729.18","","-1.01%"
"04/01/2019","736.90","731.01","739.39","731.01","","0.54%"
"03/29/2019","732.92","729.65","733.97","729.65","","0.18%"
"03/28/2019","731.60","731.01","731.82","727.61","","-0.13%"
"03/27/2019","732.55","728.68","732.55","728.68","","0.34%"
"03/26/2019","730.05","729.31","732.17","728.23","","-0.02%"
"03/25/2019","730.16","729.49","736.80","729.21","","0.09%"
"03/22/2019","729.48","729.99","730.81","728.93","","-0.31%"
"03/21/2019","731.72","726.32","731.72","726.32","","0.50%"
"03/20/2019","728.10","720.69","728.86","720.69","","0.77%"
"03/19/2019","722.54","715.31","724.63","711.39","","0.72%"
"03/18/2019","717.34","711.48","718.70","704.89","","1.23%"
"03/15/2019","708.61","706.88","709.52","706.79","","0.21%"
"03/14/2019","707.10","700.29","707.11","699.94","","0.23%"
"03/13/2019","705.47","696.73","706.06","696.73","","1.03%"
"03/12/2019","698.28","693.47","698.47","693.47","","0.41%"
"03/11/2019","695.46","695.14","695.65","693.26","","0.05%"
"03/08/2019","695.14","688.56","695.80","688.30","","0.24%"
"03/07/2019","693.48","693.67","697.73","691.56","","-0.60%"
"03/06/2019","697.65","690.23","699.65","690.23","","0.52%"
"03/05/2019","694.07","689.68","695.52","689.68","","0.06%"
"03/04/2019","693.65","689.09","695.39","688.37","","0.31%"
"03/01/2019","691.54","689.89","691.63","689.86","","0.18%"
"02/28/2019","690.29","680.15","695.85","680.00","","0.84%"
"02/27/2019","684.52","677.91","684.77","677.91","","0.65%"
"02/26/2019","680.12","680.05","684.92","675.90","","-0.51%"
"02/25/2019","683.59","684.61","684.70","681.31","","-0.15%"
"02/22/2019","684.61","679.54","685.22","679.54","","0.58%"
"02/21/2019","680.63","670.11","683.08","667.94","","1.47%"
"02/20/2019","670.79","669.57","674.66","668.93","","-0.36%"
"02/19/2019","673.21","682.13","682.13","671.57","","-1.72%"
"02/18/2019","684.97","696.90","697.34","680.79","","-1.84%"
"02/14/2019","697.78","701.53","701.71","696.50","","-0.63%"
"02/13/2019","702.19","707.38","707.98","700.97","","-0.76%"
"02/12/2019","707.54","708.92","710.03","707.54","","-0.26%"
"02/11/2019","709.37","702.83","709.69","702.07","","-0.14%"
"02/08/2019","710.40","698.65","711.22","698.65","","0.48%"
"02/07/2019","707.01","704.24","708.01","695.88","","0.39%"
"02/06/2019","704.24","704.58","704.81","696.14","","-0.05%"
"02/05/2019","704.58","700.75","704.58","698.77","","0.60%"
"02/04/2019","700.38","714.85","714.85","700.38","","-2.01%"
"02/01/2019","714.77","714.63","715.07","714.01","","0.02%"
"01/31/2019","714.63","698.55","714.63","698.55","","2.11%"
"01/30/2019","699.87","698.29","701.51","698.29","","0.16%"
"01/29/2019","698.73","698.76","700.31","698.29","","-0.07%"
"01/28/2019","699.20","698.58","699.76","698.58","","-0.07%"
"01/25/2019","699.70","701.41","708.69","697.46","","-0.24%"
"01/24/2019","701.41","698.61","703.00","698.61","","0.34%"
"01/23/2019","699.05","700.00","700.00","698.13","","-0.21%"
"01/22/2019","700.53","700.45","700.53","700.45","","0.09%"
"01/21/2019","699.87","698.94","700.53","698.94","","0.11%"
"01/18/2019","699.11","697.34","699.79","697.34","","0.22%"
"01/17/2019","697.56","698.52","700.21","696.77","","-0.95%"
"01/16/2019","704.25","697.06","706.04","697.06","","0.93%"
"01/15/2019","697.73","693.18","697.88","693.18","","0.62%"
"01/14/2019","693.40","696.47","702.82","693.40","","-1.28%"
"01/11/2019","702.40","692.40","702.95","692.40","","1.44%"
"01/10/2019","692.40","692.57","696.26","692.10","","-0.37%"
"01/09/2019","694.97","718.24","718.24","693.82","","-3.24%"
"01/08/2019","718.24","727.65","727.65","717.97","","-1.85%"
"01/04/2019","731.79","729.36","732.23","729.36","","0.00%"
"01/03/2019","731.79","760.36","760.36","729.88","","-3.93%"
"12/28/2018","761.69","769.35","779.68","748.21","","-1.94%"
"12/27/2018","776.73","757.16","782.37","746.68","","2.24%"
"12/26/2018","759.73","761.67","762.32","752.38","","-0.54%"
"12/25/2018","763.83","752.98","763.83","752.98","","1.41%"
"12/24/2018","753.18","752.05","754.25","752.05","","-0.08%"
"12/21/2018","753.75","754.19","754.19","749.17","","0.37%"
"12/20/2018","750.98","759.69","760.13","750.78","","-1.45%"
"12/19/2018","762.05","758.98","764.32","758.98","","1.11%"
"12/18/2018","753.68","748.75","753.89","748.75","","0.90%"
"12/17/2018","746.93","749.48","751.24","746.80","","0.19%"
"12/14/2018","745.55","743.52","747.25","743.52","","-0.66%"
"12/13/2018","750.48","736.99","751.61","736.99","","0.65%"
"12/12/2018","745.65","748.96","752.72","745.44","","-0.85%"
"12/11/2018","752.04","744.75","752.36","744.75","","1.43%"
"12/10/2018","741.41","741.44","741.44","741.22","","-0.54%"
"12/07/2018","745.40","738.27","747.08","738.27","","0.94%"
"12/06/2018","738.48","737.38","738.70","737.38","","0.23%"
"12/05/2018","736.80","740.17","741.60","736.80","","-0.56%"
"12/04/2018","740.96","742.57","744.21","740.96","","-0.39%"
"12/03/2018","743.86","747.18","748.14","738.68","","-0.50%"
"11/30/2018","747.61","742.39","749.04","740.58","","0.66%"
"11/29/2018","742.73","743.00","743.04","742.13","","-0.01%"
"11/28/2018","742.78","742.61","743.81","742.57","","0.03%"
"11/27/2018","742.55","748.96","748.96","742.08","","-0.91%"
"11/26/2018","749.38","743.29","749.38","742.82","","0.82%"
"11/23/2018","743.29","744.01","745.88","742.64","","-0.23%"
"11/22/2018","744.97","742.62","745.28","742.62","","0.52%"
"11/21/2018","741.12","741.69","741.77","740.48","","-0.08%"
"11/20/2018","741.69","743.56","744.21","741.40","","-0.43%"
"11/19/2018","744.87","745.27","745.36","744.22","","-0.11%"
"11/16/2018","745.70","752.34","753.35","744.40","","-0.91%"
"11/15/2018","752.56","753.08","753.90","751.99","","0.51%"
"11/14/2018","748.76","749.56","750.71","748.72","","-0.07%"
"11/13/2018","749.30","752.15","754.37","746.25","","0.64%"
"11/09/2018","744.56","747.65","747.90","743.40","","-0.64%"
"11/08/2018","749.36","746.62","751.57","746.62","","0.30%"
"11/07/2018","747.15","746.49","747.55","746.46","","0.71%"
"11/06/2018","741.91","740.84","744.17","740.84","","0.13%"
"11/05/2018","740.93","742.68","743.16","740.66","","-0.24%"
"11/02/2018","742.68","740.24","744.24","739.85","","0.31%"
"11/01/2018","740.42","740.24","741.11","738.37","","0.02%"
"10/31/2018","740.24","735.91","749.63","735.91","","0.56%"
"10/30/2018","736.13","736.29","736.29","735.75","","-0.02%"
"10/29/2018","736.29","749.69","749.69","735.51","","-1.79%"
"10/26/2018","749.69","749.31","750.44","748.73","","0.02%"
"10/25/2018","749.52","748.15","751.40","748.04","","1.88%"
"10/24/2018","735.70","735.63","736.17","733.01","","-0.05%"
"10/23/2018","736.06","736.82","737.21","734.53","","-0.46%"
"10/22/2018","739.45","737.09","739.45","737.09","","0.07%"
"10/19/2018","738.95","743.43","746.06","738.64","","-0.67%"
"10/18/2018","743.92","743.63","744.13","743.10","","1.17%"
"10/17/2018","735.33","731.14","736.30","731.14","","0.57%"
"10/16/2018","731.14","738.02","738.89","729.87","","-0.99%"
"10/15/2018","738.45","730.54","743.08","729.11","","0.84%"
"10/12/2018","732.29","730.93","732.73","730.93","","0.05%"
"10/11/2018","731.90","732.42","733.09","731.56","","-0.08%"
"10/10/2018","732.50","730.52","733.05","730.52","","0.24%"
"10/09/2018","730.75","728.16","731.70","728.16","","0.39%"
"10/08/2018","727.94","731.40","732.19","726.43","","-0.52%"
"10/05/2018","731.77","734.44","734.79","731.23","","-0.34%"
"10/04/2018","734.30","727.40","737.15","727.38","","0.66%"
"10/03/2018","729.50","729.98","731.87","729.50","","-0.07%"
"10/02/2018","729.98","725.45","730.73","725.45","","0.43%"
"10/01/2018","726.86","725.23","728.61","724.87","","-0.03%"
"09/28/2018","727.08","723.92","727.65","723.92","","-0.05%"
"09/27/2018","727.47","723.98","728.37","723.98","","0.24%"
"09/26/2018","725.74","720.35","726.54","720.27","","-0.28%"
"09/25/2018","727.75","729.75","729.75","726.00","","-0.38%"
"09/24/2018","730.56","733.02","733.02","729.75","","-0.34%"
"09/21/2018","733.02","729.38","735.41","729.16","","0.38%"
"09/20/2018","730.24","729.90","730.54","729.47","","0.00%"
"09/19/2018","730.25","726.79","731.34","726.79","","0.13%"
"09/18/2018","729.32","723.56","730.03","723.56","","0.67%"
"09/17/2018","724.46","722.60","724.67","722.53","","0.13%"
"09/14/2018","723.55","723.53","723.64","722.81","","0.02%"
"09/13/2018","723.44","723.14","723.44","722.92","","-0.01%"
"09/12/2018","723.53","721.91","723.55","721.91","","0.15%"
"09/11/2018","722.43","722.41","723.99","721.91","","0.00%"
"09/10/2018","722.41","722.56","724.14","722.41","","-0.32%"
"09/07/2018","724.72","724.50","725.82","722.88","","0.00%"
"09/06/2018","724.71","724.93","725.36","723.53","","-0.15%"
"09/05/2018","725.82","723.80","726.98","723.27","","0.01%"
"09/04/2018","725.73","727.43","729.03","718.64","","-0.29%"
